LAUS,state_fips,county_fips,county,year,,Labor,Employed,Unemployed,unemploy_rate
CN1201700000000,12,17,"Citrus County, FL",2010,,"52,847","45,594","7,253",13.7
CN1201900000000,12,19,"Clay County, FL",2010,,"95,867","86,356","9,511",9.9
CN1202100000000,12,21,"Collier County, FL",2010,,"145,349","128,427","16,922",11.6
CN1202300000000,12,23,"Columbia County, FL",2010,,"28,788","25,669","3,119",10.8
CN1202700000000,12,27,"DeSoto County, FL",2010,,"13,081","11,481","1,600",12.2
CN1202900000000,12,29,"Dixie County, FL",2010,,"5,749","5,008",741,12.9
CN1203100000000,12,31,"Duval County, FL",2010,,"454,798","403,171","51,627",11.4
CN1203300000000,12,33,"Escambia County, FL",2010,,"139,913","125,755","14,158",10.1
CN1203500000000,12,35,"Flagler County, FL",2010,,"41,338","36,208","5,130",12.4
CN1203700000000,12,37,"Franklin County, FL",2010,,"4,936","4,543",393,8
CN1203900000000,12,39,"Gadsden County, FL",2010,,"20,080","17,714","2,366",11.8
CN1204100000000,12,41,"Gilchrist County, FL",2010,,"6,874","6,132",742,10.8
CN1204300000000,12,43,"Glades County, FL",2010,,"5,544","5,017",527,9.5
CN1204500000000,12,45,"Gulf County, FL",2010,,"6,232","5,591",641,10.3
CN1204700000000,12,47,"Hamilton County, FL",2010,,"4,808","4,258",550,11.4
CN1204900000000,12,49,"Hardee County, FL",2010,,"11,764","10,410","1,354",11.5
CN1205100000000,12,51,"Hendry County, FL",2010,,"18,361","15,786","2,575",14
CN1205300000000,12,53,"Hernando County, FL",2010,,"66,470","57,464","9,006",13.5
CN1205500000000,12,55,"Highlands County, FL",2010,,"37,247","32,587","4,660",12.5
CN1205700000000,12,57,"Hillsborough County, FL",2010,,"645,687","576,400","69,287",10.7
CN1205900000000,12,59,"Holmes County, FL",2010,,"7,190","6,445",745,10.4
CN1206100000000,12,61,"Indian River County, FL",2010,,"61,384","52,848","8,536",13.9
CN1206300000000,12,63,"Jackson County, FL",2010,,"18,938","17,214","1,724",9.1
CN1206500000000,12,65,"Jefferson County, FL",2010,,"6,042","5,443",599,9.9
CN1206700000000,12,67,"Lafayette County, FL",2010,,"3,404","3,156",248,7.3
CN1206900000000,12,69,"Lake County, FL",2010,,"134,021","118,246","15,775",11.8
CN1207100000000,12,71,"Lee County, FL",2010,,"283,236","247,790","35,446",12.5
CN1207300000000,12,73,"Leon County, FL",2010,,"149,972","138,074","11,898",7.9
CN1207500000000,12,75,"Levy County, FL",2010,,"17,327","15,262","2,065",11.9
CN1207700000000,12,77,"Liberty County, FL",2010,,"2,933","2,676",257,8.8
CN1207900000000,12,79,"Madison County, FL",2010,,"7,946","7,148",798,10
CN1208100000000,12,81,"Manatee County, FL",2010,,"147,572","130,750","16,822",11.4
CN1208300000000,12,83,"Marion County, FL",2010,,"132,351","114,297","18,054",13.6
CN1208500000000,12,85,"Martin County, FL",2010,,"66,636","59,472","7,164",10.8
CN1208600000000,12,86,"Miami-Dade County, FL",2010,,"1,225,397","1,089,226","136,171",11.1
CN1208700000000,12,87,"Monroe County, FL",2010,,"42,182","38,904","3,278",7.8
CN1208900000000,12,89,"Nassau County, FL",2010,,"35,799","31,995","3,804",10.6
CN1209100000000,12,91,"Okaloosa County, FL",2010,,"89,046","81,547","7,499",8.4
CN1209300000000,12,93,"Okeechobee County, FL",2010,,"18,103","15,816","2,287",12.6
CN1209500000000,12,95,"Orange County, FL",2010,,"635,299","566,478","68,821",10.8
CN1209700000000,12,97,"Osceola County, FL",2010,,"137,372","120,253","17,119",12.5
CN1209900000000,12,99,"Palm Beach County, FL",2010,,"645,737","574,890","70,847",11
CN1210100000000,12,101,"Pasco County, FL",2010,,"207,364","182,593","24,771",11.9
CN1210300000000,12,103,"Pinellas County, FL",2010,,"465,178","414,856","50,322",10.8
CN1210500000000,12,105,"Polk County, FL",2010,,"278,479","244,668","33,811",12.1
CN1210700000000,12,107,"Putnam County, FL",2010,,"30,518","26,434","4,084",13.4
CN1210900000000,12,109,"St. Johns County, FL",2010,,"99,104","90,440","8,664",8.7
CN1211100000000,12,111,"St. Lucie County, FL",2010,,"128,690","110,976","17,714",13.8
CN1211300000000,12,113,"Santa Rosa County, FL",2010,,"71,333","64,713","6,620",9.3
CN1211500000000,12,115,"Sarasota County, FL",2010,,"167,222","147,825","19,397",11.6
CN1211700000000,12,117,"Seminole County, FL",2010,,"230,697","206,168","24,529",10.6
CN1211900000000,12,119,"Sumter County, FL",2010,,"25,310","21,955","3,355",13.3
CN1212100000000,12,121,"Suwannee County, FL",2010,,"19,153","17,267","1,886",9.8
CN1212300000000,12,123,"Taylor County, FL",2010,,"9,473","8,471","1,002",10.6
CN1212500000000,12,125,"Union County, FL",2010,,"5,479","5,013",466,8.5
CN1212700000000,12,127,"Volusia County, FL",2010,,"238,183","208,987","29,196",12.3
CN1212900000000,12,129,"Wakulla County, FL",2010,,"14,589","13,368","1,221",8.4
CN1213100000000,12,131,"Walton County, FL",2010,,"25,984","23,547","2,437",9.4
CN1213300000000,12,133,"Washington County, FL",2010,,"10,298","9,210","1,088",10.6
CN1300100000000,13,1,"Appling County, GA",2010,,"8,746","7,710","1,036",11.8
CN1300300000000,13,3,"Atkinson County, GA",2010,,"3,451","2,925",526,15.2
CN1300500000000,13,5,"Bacon County, GA",2010,,"4,542","4,059",483,10.6
CN1300700000000,13,7,"Baker County, GA",2010,,"1,232","1,083",149,12.1
CN1300900000000,13,9,"Baldwin County, GA",2010,,"19,192","16,243","2,949",15.4
CN1301100000000,13,11,"Banks County, GA",2010,,"8,457","7,640",817,9.7
CN1301300000000,13,13,"Barrow County, GA",2010,,"34,670","30,939","3,731",10.8
CN1301500000000,13,15,"Bartow County, GA",2010,,"47,837","42,007","5,830",12.2
CN1301700000000,13,17,"Ben Hill County, GA",2010,,"6,516","5,481","1,035",15.9
CN1301900000000,13,19,"Berrien County, GA",2010,,"7,990","6,951","1,039",13
CN1302100000000,13,21,"Bibb County, GA",2010,,"70,225","62,053","8,172",11.6
CN1302300000000,13,23,"Bleckley County, GA",2010,,"5,474","4,792",682,12.5
CN1302500000000,13,25,"Brantley County, GA",2010,,"7,468","6,516",952,12.7
CN1302700000000,13,27,"Brooks County, GA",2010,,"7,309","6,605",704,9.6
CN1302900000000,13,29,"Bryan County, GA",2010,,"14,455","13,070","1,385",9.6
CN1303100000000,13,31,"Bulloch County, GA",2010,,"33,132","29,802","3,330",10.1
CN1303300000000,13,33,"Burke County, GA",2010,,"9,791","8,601","1,190",12.2
CN1303500000000,13,35,"Butts County, GA",2010,,"10,491","9,288","1,203",11.5
CN1303700000000,13,37,"Calhoun County, GA",2010,,"2,620","2,390",230,8.8
CN1303900000000,13,39,"Camden County, GA",2010,,"20,695","18,643","2,052",9.9
CN1304300000000,13,43,"Candler County, GA",2010,,"4,917","4,482",435,8.8
CN1304500000000,13,45,"Carroll County, GA",2010,,"51,817","45,762","6,055",11.7
CN1304700000000,13,47,"Catoosa County, GA",2010,,"31,351","28,665","2,686",8.6
CN1304900000000,13,49,"Charlton County, GA",2010,,"4,797","4,288",509,10.6
CN1305100000000,13,51,"Chatham County, GA",2010,,"127,323","114,777","12,546",9.9
CN1305300000000,13,53,"Chattahoochee County, GA",2010,,"2,218","1,976",242,10.9
CN1305500000000,13,55,"Chattooga County, GA",2010,,"10,671","9,425","1,246",11.7
CN1305700000000,13,57,"Cherokee County, GA",2010,,"112,578","102,687","9,891",8.8
CN1305900000000,13,59,"Clarke County, GA",2010,,"56,637","51,361","5,276",9.3
CN1306100000000,13,61,"Clay County, GA",2010,,"1,101",973,128,11.6
CN1306300000000,13,63,"Clayton County, GA",2010,,"125,156","108,243","16,913",13.5
CN1306500000000,13,65,"Clinch County, GA",2010,,"2,900","2,579",321,11.1
CN1306700000000,13,67,"Cobb County, GA",2010,,"380,297","344,871","35,426",9.3
CN1306900000000,13,69,"Coffee County, GA",2010,,"17,202","14,484","2,718",15.8
CN1307100000000,13,71,"Colquitt County, GA",2010,,"21,316","19,247","2,069",9.7
CN1307300000000,13,73,"Columbia County, GA",2010,,"61,522","57,027","4,495",7.3
CN1307500000000,13,75,"Cook County, GA",2010,,"7,885","6,966",919,11.7
CN1307700000000,13,77,"Coweta County, GA",2010,,"64,319","58,095","6,224",9.7
CN1307900000000,13,79,"Crawford County, GA",2010,,"5,769","5,109",660,11.4
CN1308100000000,13,81,"Crisp County, GA",2010,,"9,208","7,901","1,307",14.2
CN1308300000000,13,83,"Dade County, GA",2010,,"8,348","7,624",724,8.7
CN1308500000000,13,85,"Dawson County, GA",2010,,"10,966","9,771","1,195",10.9
CN1308700000000,13,87,"Decatur County, GA",2010,,"12,446","10,897","1,549",12.4
CN1308900000000,13,89,"DeKalb County, GA",2010,,"363,001","323,687","39,314",10.8
CN1309100000000,13,91,"Dodge County, GA",2010,,"8,361","7,271","1,090",13
CN1309300000000,13,93,"Dooly County, GA",2010,,"4,960","4,386",574,11.6
CN1309500000000,13,95,"Dougherty County, GA",2010,,"41,490","36,281","5,209",12.6
CN1309700000000,13,97,"Douglas County, GA",2010,,"66,575","59,108","7,467",11.2
CN1309900000000,13,99,"Early County, GA",2010,,"4,478","3,953",525,11.7
CN1310100000000,13,101,"Echols County, GA",2010,,"1,876","1,722",154,8.2
CN1310300000000,13,103,"Effingham County, GA",2010,,"25,777","23,310","2,467",9.6
CN1310500000000,13,105,"Elbert County, GA",2010,,"8,934","7,605","1,329",14.9
CN1310700000000,13,107,"Emanuel County, GA",2010,,"9,118","7,946","1,172",12.9
CN1310900000000,13,109,"Evans County, GA",2010,,"4,769","4,336",433,9.1
CN1311100000000,13,111,"Fannin County, GA",2010,,"10,271","9,070","1,201",11.7
CN1311300000000,13,113,"Fayette County, GA",2010,,"52,927","48,564","4,363",8.2
CN1311500000000,13,115,"Floyd County, GA",2010,,"45,087","39,750","5,337",11.8
CN1311700000000,13,117,"Forsyth County, GA",2010,,"88,343","81,251","7,092",8
CN1311900000000,13,119,"Franklin County, GA",2010,,"9,698","8,468","1,230",12.7
CN1312100000000,13,121,"Fulton County, GA",2010,,"485,002","434,315","50,687",10.5
CN1312300000000,13,123,"Gilmer County, GA",2010,,"12,811","11,366","1,445",11.3
CN1312500000000,13,125,"Glascock County, GA",2010,,"1,324","1,178",146,11
CN1312700000000,13,127,"Glynn County, GA",2010,,"38,340","34,508","3,832",10
CN1312900000000,13,129,"Gordon County, GA",2010,,"26,068","22,749","3,319",12.7
CN1313100000000,13,131,"Grady County, GA",2010,,"10,399","9,309","1,090",10.5
CN1313300000000,13,133,"Greene County, GA",2010,,"6,412","5,567",845,13.2
CN1313500000000,13,135,"Gwinnett County, GA",2010,,"418,368","379,794","38,574",9.2
CN1313700000000,13,137,"Habersham County, GA",2010,,"18,347","16,390","1,957",10.7
CN1313900000000,13,139,"Hall County, GA",2010,,"86,546","78,205","8,341",9.6
CN1314100000000,13,141,"Hancock County, GA",2010,,"3,104","2,393",711,22.9
CN1314300000000,13,143,"Haralson County, GA",2010,,"12,385","10,866","1,519",12.3
CN1314500000000,13,145,"Harris County, GA",2010,,"16,415","15,149","1,266",7.7
CN1314700000000,13,147,"Hart County, GA",2010,,"10,959","9,697","1,262",11.5
CN1314900000000,13,149,"Heard County, GA",2010,,"5,249","4,615",634,12.1
CN1315100000000,13,151,"Henry County, GA",2010,,"101,141","90,686","10,455",10.3
CN1315300000000,13,153,"Houston County, GA",2010,,"67,099","61,422","5,677",8.5
CN1315500000000,13,155,"Irwin County, GA",2010,,"3,674","3,135",539,14.7
CN1315700000000,13,157,"Jackson County, GA",2010,,"28,656","25,660","2,996",10.5
CN1315900000000,13,159,"Jasper County, GA",2010,,"6,873","6,069",804,11.7
CN1316100000000,13,161,"Jeff Davis County, GA",2010,,"6,372","5,557",815,12.8
CN1316300000000,13,163,"Jefferson County, GA",2010,,"7,158","6,151","1,007",14.1
CN1316500000000,13,165,"Jenkins County, GA",2010,,"3,229","2,738",491,15.2
CN1316700000000,13,167,"Johnson County, GA",2010,,"4,240","3,781",459,10.8
CN1316900000000,13,169,"Jones County, GA",2010,,"13,698","12,366","1,332",9.7
CN1317100000000,13,171,"Lamar County, GA",2010,,"8,160","6,998","1,162",14.2
CN1317300000000,13,173,"Lanier County, GA",2010,,"3,872","3,464",408,10.5
CN1317500000000,13,175,"Laurens County, GA",2010,,"20,599","17,879","2,720",13.2
CN1317700000000,13,177,"Lee County, GA",2010,,"14,345","13,047","1,298",9
CN1317900000000,13,179,"Liberty County, GA",2010,,"26,927","24,493","2,434",9
CN1318100000000,13,181,"Lincoln County, GA",2010,,"3,679","3,256",423,11.5
CN1318300000000,13,183,"Long County, GA",2010,,"6,231","5,706",525,8.4
CN1318500000000,13,185,"Lowndes County, GA",2010,,"51,019","46,120","4,899",9.6
CN1318700000000,13,187,"Lumpkin County, GA",2010,,"14,711","13,184","1,527",10.4
CN1318900000000,13,189,"McDuffie County, GA",2010,,"9,447","8,204","1,243",13.2
CN1319100000000,13,191,"McIntosh County, GA",2010,,"6,289","5,625",664,10.6
CN1319300000000,13,193,"Macon County, GA",2010,,"5,383","4,672",711,13.2
CN1319500000000,13,195,"Madison County, GA",2010,,"13,374","11,984","1,390",10.4
CN1319700000000,13,197,"Marion County, GA",2010,,"3,723","3,326",397,10.7
CN1319900000000,13,199,"Meriwether County, GA",2010,,"9,336","8,054","1,282",13.7
CN1320100000000,13,201,"Miller County, GA",2010,,"2,803","2,512",291,10.4
CN1320500000000,13,205,"Mitchell County, GA",2010,,"9,646","8,602","1,044",10.8
CN1320700000000,13,207,"Monroe County, GA",2010,,"12,551","11,273","1,278",10.2
CN1320900000000,13,209,"Montgomery County, GA",2010,,"3,876","3,411",465,12
CN1321100000000,13,211,"Morgan County, GA",2010,,"8,630","7,729",901,10.4
CN1321300000000,13,213,"Murray County, GA",2010,,"17,181","14,812","2,369",13.8
CN1321500000000,13,215,"Muscogee County, GA",2010,,"81,718","73,484","8,234",10.1
CN1321700000000,13,217,"Newton County, GA",2010,,"47,977","41,899","6,078",12.7
CN1321900000000,13,219,"Oconee County, GA",2010,,"16,837","15,635","1,202",7.1
CN1322100000000,13,221,"Oglethorpe County, GA",2010,,"7,079","6,396",683,9.6
CN1322300000000,13,223,"Paulding County, GA",2010,,"73,735","66,352","7,383",10
CN1322500000000,13,225,"Peach County, GA",2010,,"12,918","11,359","1,559",12.1
CN1322700000000,13,227,"Pickens County, GA",2010,,"14,045","12,505","1,540",11
CN1322900000000,13,229,"Pierce County, GA",2010,,"8,245","7,387",858,10.4
CN1323100000000,13,231,"Pike County, GA",2010,,"8,505","7,599",906,10.7
CN1323300000000,13,233,"Polk County, GA",2010,,"18,690","16,444","2,246",12
CN1323500000000,13,235,"Pulaski County, GA",2010,,"4,530","4,112",418,9.2
CN1323700000000,13,237,"Putnam County, GA",2010,,"9,053","7,883","1,170",12.9
CN1323900000000,13,239,"Quitman County, GA",2010,,"1,006",905,101,10
CN1324100000000,13,241,"Rabun County, GA",2010,,"7,141","6,298",843,11.8
CN1324300000000,13,243,"Randolph County, GA",2010,,"2,979","2,616",363,12.2
CN1324500000000,13,245,"Richmond County, GA",2010,,"87,887","78,209","9,678",11
CN1324700000000,13,247,"Rockdale County, GA",2010,,"41,960","37,210","4,750",11.3
CN1324900000000,13,249,"Schley County, GA",2010,,"2,165","1,903",262,12.1
CN1325100000000,13,251,"Screven County, GA",2010,,"5,804","4,818",986,17
CN1325300000000,13,253,"Seminole County, GA",2010,,"3,383","2,959",424,12.5
CN1325500000000,13,255,"Spalding County, GA",2010,,"28,669","24,409","4,260",14.9
CN1325700000000,13,257,"Stephens County, GA",2010,,"11,892","10,429","1,463",12.3
CN1325900000000,13,259,"Stewart County, GA",2010,,"2,402","2,154",248,10.3
CN1326100000000,13,261,"Sumter County, GA",2010,,"14,262","12,370","1,892",13.3
CN1326300000000,13,263,"Talbot County, GA",2010,,"2,875","2,585",290,10.1
CN1326500000000,13,265,"Taliaferro County, GA",2010,,634,520,114,18
CN1326700000000,13,267,"Tattnall County, GA",2010,,"9,678","8,802",876,9.1
CN1326900000000,13,269,"Taylor County, GA",2010,,"3,255","2,784",471,14.5
CN1327100000000,13,271,"Telfair County, GA",2010,,"5,234","4,462",772,14.7
CN1327300000000,13,273,"Terrell County, GA",2010,,"3,917","3,439",478,12.2
CN1327500000000,13,275,"Thomas County, GA",2010,,"17,884","15,874","2,010",11.2
CN1327700000000,13,277,"Tift County, GA",2010,,"18,784","16,537","2,247",12
CN1327900000000,13,279,"Toombs County, GA",2010,,"12,303","10,792","1,511",12.3
CN1328100000000,13,281,"Towns County, GA",2010,,"4,341","3,783",558,12.9
CN1328300000000,13,283,"Treutlen County, GA",2010,,"2,945","2,589",356,12.1
CN1328500000000,13,285,"Troup County, GA",2010,,"32,546","28,788","3,758",11.5
CN1328700000000,13,287,"Turner County, GA",2010,,"3,530","2,944",586,16.6
CN1328900000000,13,289,"Twiggs County, GA",2010,,"3,265","2,760",505,15.5
CN1329100000000,13,291,"Union County, GA",2010,,"9,502","8,456","1,046",11
CN1329300000000,13,293,"Upson County, GA",2010,,"11,932","10,471","1,461",12.2
CN1329500000000,13,295,"Walker County, GA",2010,,"30,980","27,788","3,192",10.3
CN1329700000000,13,297,"Walton County, GA",2010,,"41,037","36,667","4,370",10.6
CN1329900000000,13,299,"Ware County, GA",2010,,"15,561","13,847","1,714",11
CN1330100000000,13,301,"Warren County, GA",2010,,"2,657","2,200",457,17.2
CN1330300000000,13,303,"Washington County, GA",2010,,"8,124","6,943","1,181",14.5
CN1330500000000,13,305,"Wayne County, GA",2010,,"12,377","10,886","1,491",12
CN1330700000000,13,307,"Webster County, GA",2010,,"1,043",909,134,12.8
CN1330900000000,13,309,"Wheeler County, GA",2010,,"1,937","1,644",293,15.1
CN1331100000000,13,311,"White County, GA",2010,,"12,902","11,589","1,313",10.2
CN1331300000000,13,313,"Whitfield County, GA",2010,,"47,639","41,978","5,661",11.9
CN1331500000000,13,315,"Wilcox County, GA",2010,,"2,935","2,570",365,12.4
CN1331700000000,13,317,"Wilkes County, GA",2010,,"4,017","3,486",531,13.2
CN1331900000000,13,319,"Wilkinson County, GA",2010,,"3,842","3,303",539,14
CN1332100000000,13,321,"Worth County, GA",2010,,"9,781","8,597","1,184",12.1
CN1500100000000,15,1,"Hawaii County, HI",2010,,"87,774","79,112","8,662",9.9
CN1500300000000,15,3,"Honolulu County/city, HI",2010,,"446,189","419,631","26,558",6
CN1500700000000,15,7,"Kauai County, HI",2010,,"34,321","31,317","3,004",8.8
CN1500900000000,15,9,"Maui County, HI",2010,,"78,966","72,223","6,743",8.5
CN1600100000000,16,1,"Ada County, ID",2010,,"196,945","180,585","16,360",8.3
CN1600300000000,16,3,"Adams County, ID",2010,,"1,861","1,516",345,18.5
CN1600500000000,16,5,"Bannock County, ID",2010,,"41,095","37,813","3,282",8
CN1600700000000,16,7,"Bear Lake County, ID",2010,,"2,884","2,670",214,7.4
CN1600900000000,16,9,"Benewah County, ID",2010,,"4,209","3,636",573,13.6
CN1601100000000,16,11,"Bingham County, ID",2010,,"22,848","21,201","1,647",7.2
CN1601300000000,16,13,"Blaine County, ID",2010,,"11,949","10,808","1,141",9.5
CN1601500000000,16,15,"Boise County, ID",2010,,"3,048","2,726",322,10.6
CN1601700000000,16,17,"Bonner County, ID",2010,,"19,497","16,981","2,516",12.9
CN1601900000000,16,19,"Bonneville County, ID",2010,,"49,099","45,683","3,416",7
CN1602100000000,16,21,"Boundary County, ID",2010,,"5,368","4,648",720,13.4
CN1602300000000,16,23,"Butte County, ID",2010,,"1,352","1,254",98,7.2
CN1602500000000,16,25,"Camas County, ID",2010,,643,561,82,12.8
CN1602700000000,16,27,"Canyon County, ID",2010,,"84,738","75,198","9,540",11.3
CN1602900000000,16,29,"Caribou County, ID",2010,,"3,841","3,541",300,7.8
CN1603100000000,16,31,"Cassia County, ID",2010,,"11,114","10,327",787,7.1
CN1603300000000,16,33,"Clark County, ID",2010,,537,487,50,9.3
CN1603500000000,16,35,"Clearwater County, ID",2010,,"3,423","2,922",501,14.6
CN1603700000000,16,37,"Custer County, ID",2010,,"2,295","2,107",188,8.2
CN1603900000000,16,39,"Elmore County, ID",2010,,"11,395","10,411",984,8.6
CN1604100000000,16,41,"Franklin County, ID",2010,,"6,195","5,868",327,5.3
CN1604300000000,16,43,"Fremont County, ID",2010,,"6,746","6,162",584,8.7
CN1604500000000,16,45,"Gem County, ID",2010,,"7,681","6,803",878,11.4
CN1604700000000,16,47,"Gooding County, ID",2010,,"8,496","7,862",634,7.5
CN1604900000000,16,49,"Idaho County, ID",2010,,"6,654","5,824",830,12.5
