LAUS,state_fips,county_fips,county,year,,Labor,Employed,Unemployed,unemploy_rate
CN1201500000000,12,15,"Charlotte County, FL",2011,,"65,722","58,308","7,414",11.3
CN1201700000000,12,17,"Citrus County, FL",2011,,"52,057","45,546","6,511",12.5
CN1201900000000,12,19,"Clay County, FL",2011,,"96,166","87,408","8,758",9.1
CN1202100000000,12,21,"Collier County, FL",2011,,"148,810","133,729","15,081",10.1
CN1202300000000,12,23,"Columbia County, FL",2011,,"28,242","25,337","2,905",10.3
CN1202700000000,12,27,"DeSoto County, FL",2011,,"13,884","12,447","1,437",10.4
CN1202900000000,12,29,"Dixie County, FL",2011,,"5,754","5,047",707,12.3
CN1203100000000,12,31,"Duval County, FL",2011,,"456,441","409,556","46,885",10.3
CN1203300000000,12,33,"Escambia County, FL",2011,,"140,774","127,131","13,643",9.7
CN1203500000000,12,35,"Flagler County, FL",2011,,"41,940","37,167","4,773",11.4
CN1203700000000,12,37,"Franklin County, FL",2011,,"5,051","4,665",386,7.6
CN1203900000000,12,39,"Gadsden County, FL",2011,,"19,614","17,342","2,272",11.6
CN1204100000000,12,41,"Gilchrist County, FL",2011,,"6,857","6,151",706,10.3
CN1204300000000,12,43,"Glades County, FL",2011,,"5,292","4,788",504,9.5
CN1204500000000,12,45,"Gulf County, FL",2011,,"6,241","5,638",603,9.7
CN1204700000000,12,47,"Hamilton County, FL",2011,,"4,898","4,389",509,10.4
CN1204900000000,12,49,"Hardee County, FL",2011,,"11,916","10,718","1,198",10.1
CN1205100000000,12,51,"Hendry County, FL",2011,,"17,971","15,482","2,489",13.9
CN1205300000000,12,53,"Hernando County, FL",2011,,"66,199","57,925","8,274",12.5
CN1205500000000,12,55,"Highlands County, FL",2011,,"38,151","33,773","4,378",11.5
CN1205700000000,12,57,"Hillsborough County, FL",2011,,"661,540","598,119","63,421",9.6
CN1205900000000,12,59,"Holmes County, FL",2011,,"7,195","6,488",707,9.8
CN1206100000000,12,61,"Indian River County, FL",2011,,"61,940","54,097","7,843",12.7
CN1206300000000,12,63,"Jackson County, FL",2011,,"18,260","16,531","1,729",9.5
CN1206500000000,12,65,"Jefferson County, FL",2011,,"5,918","5,323",595,10.1
CN1206700000000,12,67,"Lafayette County, FL",2011,,"3,636","3,409",227,6.2
CN1206900000000,12,69,"Lake County, FL",2011,,"133,860","119,672","14,188",10.6
CN1207100000000,12,71,"Lee County, FL",2011,,"287,064","255,884","31,180",10.9
CN1207300000000,12,73,"Leon County, FL",2011,,"149,969","138,321","11,648",7.8
CN1207500000000,12,75,"Levy County, FL",2011,,"16,974","15,125","1,849",10.9
CN1207700000000,12,77,"Liberty County, FL",2011,,"2,862","2,600",262,9.2
CN1207900000000,12,79,"Madison County, FL",2011,,"8,078","7,303",775,9.6
CN1208100000000,12,81,"Manatee County, FL",2011,,"148,173","133,384","14,789",10
CN1208300000000,12,83,"Marion County, FL",2011,,"131,031","114,905","16,126",12.3
CN1208500000000,12,85,"Martin County, FL",2011,,"66,822","60,208","6,614",9.9
CN1208600000000,12,86,"Miami-Dade County, FL",2011,,"1,255,105","1,137,041","118,064",9.4
CN1208700000000,12,87,"Monroe County, FL",2011,,"42,781","39,791","2,990",7
CN1208900000000,12,89,"Nassau County, FL",2011,,"36,018","32,556","3,462",9.6
CN1209100000000,12,91,"Okaloosa County, FL",2011,,"90,913","83,806","7,107",7.8
CN1209300000000,12,93,"Okeechobee County, FL",2011,,"17,822","15,695","2,127",11.9
CN1209500000000,12,95,"Orange County, FL",2011,,"642,178","579,251","62,927",9.8
CN1209700000000,12,97,"Osceola County, FL",2011,,"140,286","124,469","15,817",11.3
CN1209900000000,12,99,"Palm Beach County, FL",2011,,"652,697","587,173","65,524",10
CN1210100000000,12,101,"Pasco County, FL",2011,,"206,715","184,347","22,368",10.8
CN1210300000000,12,103,"Pinellas County, FL",2011,,"463,993","418,950","45,043",9.7
CN1210500000000,12,105,"Polk County, FL",2011,,"276,920","245,740","31,180",11.3
CN1210700000000,12,107,"Putnam County, FL",2011,,"29,776","25,968","3,808",12.8
CN1210900000000,12,109,"St. Johns County, FL",2011,,"101,402","93,552","7,850",7.7
CN1211100000000,12,111,"St. Lucie County, FL",2011,,"128,670","112,473","16,197",12.6
CN1211300000000,12,113,"Santa Rosa County, FL",2011,,"72,675","66,399","6,276",8.6
CN1211500000000,12,115,"Sarasota County, FL",2011,,"166,864","149,796","17,068",10.2
CN1211700000000,12,117,"Seminole County, FL",2011,,"230,621","208,447","22,174",9.6
CN1211900000000,12,119,"Sumter County, FL",2011,,"26,041","22,876","3,165",12.2
CN1212100000000,12,121,"Suwannee County, FL",2011,,"18,870","17,125","1,745",9.2
CN1212300000000,12,123,"Taylor County, FL",2011,,"9,444","8,493",951,10.1
CN1212500000000,12,125,"Union County, FL",2011,,"5,178","4,754",424,8.2
CN1212700000000,12,127,"Volusia County, FL",2011,,"237,832","211,132","26,700",11.2
CN1212900000000,12,129,"Wakulla County, FL",2011,,"14,604","13,398","1,206",8.3
CN1213100000000,12,131,"Walton County, FL",2011,,"26,285","24,050","2,235",8.5
CN1213300000000,12,133,"Washington County, FL",2011,,"10,412","9,369","1,043",10
CN1300100000000,13,1,"Appling County, GA",2011,,"8,875","7,778","1,097",12.4
CN1300300000000,13,3,"Atkinson County, GA",2011,,"3,495","3,047",448,12.8
CN1300500000000,13,5,"Bacon County, GA",2011,,"4,508","4,035",473,10.5
CN1300700000000,13,7,"Baker County, GA",2011,,"1,172","1,036",136,11.6
CN1300900000000,13,9,"Baldwin County, GA",2011,,"18,617","16,054","2,563",13.8
CN1301100000000,13,11,"Banks County, GA",2011,,"8,506","7,720",786,9.2
CN1301300000000,13,13,"Barrow County, GA",2011,,"34,618","31,174","3,444",9.9
CN1301500000000,13,15,"Bartow County, GA",2011,,"47,746","42,279","5,467",11.5
CN1301700000000,13,17,"Ben Hill County, GA",2011,,"6,254","5,279",975,15.6
CN1301900000000,13,19,"Berrien County, GA",2011,,"7,868","6,886",982,12.5
CN1302100000000,13,21,"Bibb County, GA",2011,,"71,223","63,035","8,188",11.5
CN1302300000000,13,23,"Bleckley County, GA",2011,,"5,492","4,759",733,13.3
CN1302500000000,13,25,"Brantley County, GA",2011,,"7,463","6,480",983,13.2
CN1302700000000,13,27,"Brooks County, GA",2011,,"7,066","6,359",707,10
CN1302900000000,13,29,"Bryan County, GA",2011,,"14,722","13,344","1,378",9.4
CN1303100000000,13,31,"Bulloch County, GA",2011,,"33,499","29,978","3,521",10.5
CN1303300000000,13,33,"Burke County, GA",2011,,"9,953","8,690","1,263",12.7
CN1303500000000,13,35,"Butts County, GA",2011,,"10,458","9,270","1,188",11.4
CN1303700000000,13,37,"Calhoun County, GA",2011,,"2,522","2,310",212,8.4
CN1303900000000,13,39,"Camden County, GA",2011,,"21,154","19,133","2,021",9.6
CN1304300000000,13,43,"Candler County, GA",2011,,"5,033","4,549",484,9.6
CN1304500000000,13,45,"Carroll County, GA",2011,,"51,917","46,021","5,896",11.4
CN1304700000000,13,47,"Catoosa County, GA",2011,,"32,062","29,433","2,629",8.2
CN1304900000000,13,49,"Charlton County, GA",2011,,"4,965","4,437",528,10.6
CN1305100000000,13,51,"Chatham County, GA",2011,,"129,639","116,650","12,989",10
CN1305300000000,13,53,"Chattahoochee County, GA",2011,,"2,369","2,095",274,11.6
CN1305500000000,13,55,"Chattooga County, GA",2011,,"10,578","9,411","1,167",11
CN1305700000000,13,57,"Cherokee County, GA",2011,,"113,843","104,542","9,301",8.2
CN1305900000000,13,59,"Clarke County, GA",2011,,"57,177","51,856","5,321",9.3
CN1306100000000,13,61,"Clay County, GA",2011,,"1,066",935,131,12.3
CN1306300000000,13,63,"Clayton County, GA",2011,,"126,983","109,948","17,035",13.4
CN1306500000000,13,65,"Clinch County, GA",2011,,"2,889","2,572",317,11
CN1306700000000,13,67,"Cobb County, GA",2011,,"384,688","350,725","33,963",8.8
CN1306900000000,13,69,"Coffee County, GA",2011,,"17,605","15,336","2,269",12.9
CN1307100000000,13,71,"Colquitt County, GA",2011,,"21,236","19,217","2,019",9.5
CN1307300000000,13,73,"Columbia County, GA",2011,,"63,320","58,667","4,653",7.3
CN1307500000000,13,75,"Cook County, GA",2011,,"7,602","6,746",856,11.3
CN1307700000000,13,77,"Coweta County, GA",2011,,"65,009","59,123","5,886",9.1
CN1307900000000,13,79,"Crawford County, GA",2011,,"5,807","5,181",626,10.8
CN1308100000000,13,81,"Crisp County, GA",2011,,"9,203","7,923","1,280",13.9
CN1308300000000,13,83,"Dade County, GA",2011,,"8,365","7,697",668,8
CN1308500000000,13,85,"Dawson County, GA",2011,,"10,882","9,779","1,103",10.1
CN1308700000000,13,87,"Decatur County, GA",2011,,"12,066","10,619","1,447",12
CN1308900000000,13,89,"DeKalb County, GA",2011,,"366,603","327,936","38,667",10.5
CN1309100000000,13,91,"Dodge County, GA",2011,,"8,292","7,274","1,018",12.3
CN1309300000000,13,93,"Dooly County, GA",2011,,"4,789","4,164",625,13.1
CN1309500000000,13,95,"Dougherty County, GA",2011,,"41,256","36,235","5,021",12.2
CN1309700000000,13,97,"Douglas County, GA",2011,,"66,989","59,707","7,282",10.9
CN1309900000000,13,99,"Early County, GA",2011,,"4,449","3,938",511,11.5
CN1310100000000,13,101,"Echols County, GA",2011,,"1,879","1,727",152,8.1
CN1310300000000,13,103,"Effingham County, GA",2011,,"25,639","23,251","2,388",9.3
CN1310500000000,13,105,"Elbert County, GA",2011,,"8,796","7,378","1,418",16.1
CN1310700000000,13,107,"Emanuel County, GA",2011,,"9,162","7,944","1,218",13.3
CN1310900000000,13,109,"Evans County, GA",2011,,"4,809","4,370",439,9.1
CN1311100000000,13,111,"Fannin County, GA",2011,,"10,273","9,113","1,160",11.3
CN1311300000000,13,113,"Fayette County, GA",2011,,"53,224","48,960","4,264",8
CN1311500000000,13,115,"Floyd County, GA",2011,,"44,852","39,440","5,412",12.1
CN1311700000000,13,117,"Forsyth County, GA",2011,,"91,061","84,314","6,747",7.4
CN1311900000000,13,119,"Franklin County, GA",2011,,"9,751","8,566","1,185",12.2
CN1312100000000,13,121,"Fulton County, GA",2011,,"498,861","448,034","50,827",10.2
CN1312300000000,13,123,"Gilmer County, GA",2011,,"12,372","10,917","1,455",11.8
CN1312500000000,13,125,"Glascock County, GA",2011,,"1,335","1,193",142,10.6
CN1312700000000,13,127,"Glynn County, GA",2011,,"38,256","34,267","3,989",10.4
CN1312900000000,13,129,"Gordon County, GA",2011,,"26,267","23,198","3,069",11.7
CN1313100000000,13,131,"Grady County, GA",2011,,"10,847","9,817","1,030",9.5
CN1313300000000,13,133,"Greene County, GA",2011,,"6,379","5,592",787,12.3
CN1313500000000,13,135,"Gwinnett County, GA",2011,,"427,145","389,936","37,209",8.7
CN1313700000000,13,137,"Habersham County, GA",2011,,"18,337","16,411","1,926",10.5
CN1313900000000,13,139,"Hall County, GA",2011,,"87,726","79,953","7,773",8.9
CN1314100000000,13,141,"Hancock County, GA",2011,,"2,961","2,375",586,19.8
CN1314300000000,13,143,"Haralson County, GA",2011,,"12,255","10,833","1,422",11.6
CN1314500000000,13,145,"Harris County, GA",2011,,"16,399","15,184","1,215",7.4
CN1314700000000,13,147,"Hart County, GA",2011,,"11,146","9,898","1,248",11.2
CN1314900000000,13,149,"Heard County, GA",2011,,"5,169","4,584",585,11.3
CN1315100000000,13,151,"Henry County, GA",2011,,"102,687","92,085","10,602",10.3
CN1315300000000,13,153,"Houston County, GA",2011,,"68,352","62,512","5,840",8.5
CN1315500000000,13,155,"Irwin County, GA",2011,,"3,541","3,054",487,13.8
CN1315700000000,13,157,"Jackson County, GA",2011,,"28,906","26,135","2,771",9.6
CN1315900000000,13,159,"Jasper County, GA",2011,,"6,796","6,047",749,11
CN1316100000000,13,161,"Jeff Davis County, GA",2011,,"6,512","5,692",820,12.6
CN1316300000000,13,163,"Jefferson County, GA",2011,,"7,121","6,177",944,13.3
CN1316500000000,13,165,"Jenkins County, GA",2011,,"3,206","2,746",460,14.3
CN1316700000000,13,167,"Johnson County, GA",2011,,"4,165","3,703",462,11.1
CN1316900000000,13,169,"Jones County, GA",2011,,"13,817","12,544","1,273",9.2
CN1317100000000,13,171,"Lamar County, GA",2011,,"8,116","7,002","1,114",13.7
CN1317300000000,13,173,"Lanier County, GA",2011,,"3,951","3,536",415,10.5
CN1317500000000,13,175,"Laurens County, GA",2011,,"20,302","17,493","2,809",13.8
CN1317700000000,13,177,"Lee County, GA",2011,,"14,330","13,119","1,211",8.5
CN1317900000000,13,179,"Liberty County, GA",2011,,"27,588","25,015","2,573",9.3
CN1318100000000,13,181,"Lincoln County, GA",2011,,"3,636","3,216",420,11.6
CN1318300000000,13,183,"Long County, GA",2011,,"6,375","5,809",566,8.9
CN1318500000000,13,185,"Lowndes County, GA",2011,,"51,359","46,277","5,082",9.9
CN1318700000000,13,187,"Lumpkin County, GA",2011,,"14,884","13,429","1,455",9.8
CN1318900000000,13,189,"McDuffie County, GA",2011,,"9,405","8,150","1,255",13.3
CN1319100000000,13,191,"McIntosh County, GA",2011,,"6,188","5,530",658,10.6
CN1319300000000,13,193,"Macon County, GA",2011,,"5,281","4,550",731,13.8
CN1319500000000,13,195,"Madison County, GA",2011,,"13,222","11,885","1,337",10.1
CN1319700000000,13,197,"Marion County, GA",2011,,"3,681","3,297",384,10.4
CN1319900000000,13,199,"Meriwether County, GA",2011,,"9,244","8,009","1,235",13.4
CN1320100000000,13,201,"Miller County, GA",2011,,"2,737","2,486",251,9.2
CN1320500000000,13,205,"Mitchell County, GA",2011,,"9,523","8,568",955,10
CN1320700000000,13,207,"Monroe County, GA",2011,,"12,739","11,503","1,236",9.7
CN1320900000000,13,209,"Montgomery County, GA",2011,,"3,913","3,397",516,13.2
CN1321100000000,13,211,"Morgan County, GA",2011,,"8,639","7,771",868,10
CN1321300000000,13,213,"Murray County, GA",2011,,"17,062","14,692","2,370",13.9
CN1321500000000,13,215,"Muscogee County, GA",2011,,"82,863","74,559","8,304",10
CN1321700000000,13,217,"Newton County, GA",2011,,"48,399","42,424","5,975",12.3
CN1321900000000,13,219,"Oconee County, GA",2011,,"16,910","15,727","1,183",7
CN1322100000000,13,221,"Oglethorpe County, GA",2011,,"6,999","6,319",680,9.7
CN1322300000000,13,223,"Paulding County, GA",2011,,"74,316","67,219","7,097",9.5
CN1322500000000,13,225,"Peach County, GA",2011,,"12,693","11,189","1,504",11.8
CN1322700000000,13,227,"Pickens County, GA",2011,,"14,063","12,582","1,481",10.5
CN1322900000000,13,229,"Pierce County, GA",2011,,"8,099","7,236",863,10.7
CN1323100000000,13,231,"Pike County, GA",2011,,"8,437","7,577",860,10.2
CN1323300000000,13,233,"Polk County, GA",2011,,"18,679","16,532","2,147",11.5
CN1323500000000,13,235,"Pulaski County, GA",2011,,"4,486","4,055",431,9.6
CN1323700000000,13,237,"Putnam County, GA",2011,,"8,667","7,541","1,126",13
CN1323900000000,13,239,"Quitman County, GA",2011,,979,879,100,10.2
CN1324100000000,13,241,"Rabun County, GA",2011,,"7,034","6,163",871,12.4
CN1324300000000,13,243,"Randolph County, GA",2011,,"2,945","2,569",376,12.8
CN1324500000000,13,245,"Richmond County, GA",2011,,"88,510","78,559","9,951",11.2
CN1324700000000,13,247,"Rockdale County, GA",2011,,"42,258","37,516","4,742",11.2
CN1324900000000,13,249,"Schley County, GA",2011,,"2,162","1,914",248,11.5
CN1325100000000,13,251,"Screven County, GA",2011,,"5,768","4,857",911,15.8
CN1325300000000,13,253,"Seminole County, GA",2011,,"3,272","2,860",412,12.6
CN1325500000000,13,255,"Spalding County, GA",2011,,"28,573","24,569","4,004",14
CN1325700000000,13,257,"Stephens County, GA",2011,,"11,743","10,340","1,403",11.9
CN1325900000000,13,259,"Stewart County, GA",2011,,"2,337","2,108",229,9.8
CN1326100000000,13,261,"Sumter County, GA",2011,,"13,933","12,183","1,750",12.6
CN1326300000000,13,263,"Talbot County, GA",2011,,"2,918","2,611",307,10.5
CN1326500000000,13,265,"Taliaferro County, GA",2011,,618,521,97,15.7
CN1326700000000,13,267,"Tattnall County, GA",2011,,"9,874","9,005",869,8.8
CN1326900000000,13,269,"Taylor County, GA",2011,,"3,179","2,720",459,14.4
CN1327100000000,13,271,"Telfair County, GA",2011,,"5,282","4,583",699,13.2
CN1327300000000,13,273,"Terrell County, GA",2011,,"3,850","3,388",462,12
CN1327500000000,13,275,"Thomas County, GA",2011,,"18,338","16,437","1,901",10.4
CN1327700000000,13,277,"Tift County, GA",2011,,"18,942","16,652","2,290",12.1
CN1327900000000,13,279,"Toombs County, GA",2011,,"12,433","10,766","1,667",13.4
CN1328100000000,13,281,"Towns County, GA",2011,,"4,357","3,811",546,12.5
CN1328300000000,13,283,"Treutlen County, GA",2011,,"2,989","2,592",397,13.3
CN1328500000000,13,285,"Troup County, GA",2011,,"34,505","30,705","3,800",11
CN1328700000000,13,287,"Turner County, GA",2011,,"3,598","3,084",514,14.3
CN1328900000000,13,289,"Twiggs County, GA",2011,,"3,255","2,751",504,15.5
CN1329100000000,13,291,"Union County, GA",2011,,"9,480","8,517",963,10.2
CN1329300000000,13,293,"Upson County, GA",2011,,"12,013","10,621","1,392",11.6
CN1329500000000,13,295,"Walker County, GA",2011,,"31,064","28,025","3,039",9.8
CN1329700000000,13,297,"Walton County, GA",2011,,"41,220","36,929","4,291",10.4
CN1329900000000,13,299,"Ware County, GA",2011,,"15,280","13,556","1,724",11.3
CN1330100000000,13,301,"Warren County, GA",2011,,"2,648","2,209",439,16.6
CN1330300000000,13,303,"Washington County, GA",2011,,"8,116","7,082","1,034",12.7
CN1330500000000,13,305,"Wayne County, GA",2011,,"12,504","10,985","1,519",12.1
CN1330700000000,13,307,"Webster County, GA",2011,,"1,067",945,122,11.4
CN1330900000000,13,309,"Wheeler County, GA",2011,,"1,981","1,690",291,14.7
CN1331100000000,13,311,"White County, GA",2011,,"13,169","11,861","1,308",9.9
CN1331300000000,13,313,"Whitfield County, GA",2011,,"47,462","41,846","5,616",11.8
CN1331500000000,13,315,"Wilcox County, GA",2011,,"2,933","2,558",375,12.8
CN1331700000000,13,317,"Wilkes County, GA",2011,,"3,931","3,384",547,13.9
CN1331900000000,13,319,"Wilkinson County, GA",2011,,"3,775","3,288",487,12.9
CN1332100000000,13,321,"Worth County, GA",2011,,"9,795","8,669","1,126",11.5
CN1500100000000,15,1,"Hawaii County, HI",2011,,"88,675","79,952","8,723",9.8
CN1500300000000,15,3,"Honolulu County/city, HI",2011,,"456,169","429,374","26,795",5.9
CN1500700000000,15,7,"Kauai County, HI",2011,,"34,904","31,869","3,035",8.7
CN1500900000000,15,9,"Maui County, HI",2011,,"80,507","74,125","6,382",7.9
CN1600100000000,16,1,"Ada County, ID",2011,,"200,304","185,600","14,704",7.3
CN1600300000000,16,3,"Adams County, ID",2011,,"1,745","1,433",312,17.9
CN1600500000000,16,5,"Bannock County, ID",2011,,"41,065","37,980","3,085",7.5
CN1600700000000,16,7,"Bear Lake County, ID",2011,,"2,922","2,744",178,6.1
CN1600900000000,16,9,"Benewah County, ID",2011,,"4,152","3,600",552,13.3
CN1601100000000,16,11,"Bingham County, ID",2011,,"22,849","21,220","1,629",7.1
CN1601300000000,16,13,"Blaine County, ID",2011,,"11,877","10,847","1,030",8.7
CN1601500000000,16,15,"Boise County, ID",2011,,"3,060","2,748",312,10.2
CN1601700000000,16,17,"Bonner County, ID",2011,,"19,047","16,695","2,352",12.3
CN1601900000000,16,19,"Bonneville County, ID",2011,,"49,344","45,925","3,419",6.9
CN1602100000000,16,21,"Boundary County, ID",2011,,"5,386","4,763",623,11.6
CN1602300000000,16,23,"Butte County, ID",2011,,"1,325","1,217",108,8.2
CN1602500000000,16,25,"Camas County, ID",2011,,639,560,79,12.4
CN1602700000000,16,27,"Canyon County, ID",2011,,"85,518","76,495","9,023",10.6
CN1602900000000,16,29,"Caribou County, ID",2011,,"3,885","3,595",290,7.5
CN1603100000000,16,31,"Cassia County, ID",2011,,"11,198","10,460",738,6.6
CN1603300000000,16,33,"Clark County, ID",2011,,516,470,46,8.9
CN1603500000000,16,35,"Clearwater County, ID",2011,,"3,356","2,897",459,13.7
CN1603700000000,16,37,"Custer County, ID",2011,,"2,302","2,119",183,7.9
CN1603900000000,16,39,"Elmore County, ID",2011,,"11,004","10,092",912,8.3
CN1604100000000,16,41,"Franklin County, ID",2011,,"6,251","5,912",339,5.4
CN1604300000000,16,43,"Fremont County, ID",2011,,"6,707","6,188",519,7.7
CN1604500000000,16,45,"Gem County, ID",2011,,"7,708","6,875",833,10.8
CN1604700000000,16,47,"Gooding County, ID",2011,,"8,355","7,790",565,6.8
CN1604900000000,16,49,"Idaho County, ID",2011,,"6,686","5,862",824,12.3
CN1605100000000,16,51,"Jefferson County, ID",2011,,"12,513","11,645",868,6.9
